id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
50250836,THE HAMLET SUITE - HAMLET DOWNS COUNTRY ACCOM,53508412,Trish - Hamlet Downs Country Accom,,Central Highlands,-42.65267,146.76191,Entire home/apt,259,1,16,2024-02-24,0.50,3,333,6,Exempt: This listing falls under the 'home sharing' exemption
47930017,The French House,96784548,Emily,,Break O'Day,-41.30028,148.21607,Entire home/apt,460,2,40,2024-03-03,1.37,74,340,14,DA 022-20
1704466,Hobart - The Artist's Garden,8906826,Nick,,Kingborough,-42.9702,147.33233,Private room,,2,70,2023-02-13,0.56,1,99,0,
578232446829934135,Farmhouse - Family (8),251224513,Angela,,Kentish,-41.40772,146.24465,Entire home/apt,620,1,82,2024-02-23,3.43,3,0,37,DA 2021-106
752983467668209282,Derby Rock Cabins - Blue Tier Spa Cabin,147344168,Pinned Property Management,,Dorset,-41.14442,147.79801,Entire home/apt,274,2,36,2024-03-06,2.30,24,319,25,T20210613
776319779641795905,Cosy Cottesloe - 2 Bedroom Unit - Free Parking,151871346,Retreats Tasmania,,Clarence,-42.8529806,147.3637151,Entire home/apt,277,2,2,2023-10-06,0.14,18,224,1,PDPPLANPMDT-2019/001177
879133456123030527,"Paddy's Shack - Outdoor Bath, Sauna & BBQ",9585264,Heidi,,Break O'Day,-41.3815,148.28686,Entire home/apt,285,2,19,2024-02-12,2.27,11,147,19,DA011-22
699994530551729020,Driftwood Rest - Binalong Bay | Sleeps 4,505465302,Heidi,,Break O'Day,-41.25408,148.31273,Entire home/apt,355,2,95,2024-03-03,5.25,1,132,70,DA091-22
2197894,Secluded beach front retreat with a heated pool,11210992,Charmaine,,Glamorgan/Spring Bay,-42.09781,148.09575,Entire home/apt,404,3,234,2024-02-14,1.92,1,282,23,DA 2017 / 00145      3-0801-095
667456856152752039,The Vintage Room Relbia,437292696,Angela,,Launceston,-41.48049,147.19512,Entire home/apt,256,1,54,2024-02-28,3.75,1,44,40,Exempt: This listing falls under the 'home sharing' exemption
18263090,Whale Watcher 1 ~ Just meters from the waters edge,25626715,Freycinet Holiday Houses,,Glamorgan/Spring Bay,-42.1084,148.24576,Entire home/apt,389,1,136,2024-03-01,1.68,110,313,25,PA2016/00173
31311640,EFFA HOUSE. 2BR occupy 4. Entire house.,3431214,Farida,,Sorell,-42.89742,147.66988,Entire home/apt,174,1,349,2024-02-16,5.86,1,299,76,5.2019.313.1
913454149592356638,Waterfront Luxury Studio Room/Ensuite/BBQ/Fire Pot,412885118,Janmaree,,George Town,-41.1085037,146.8221803,Private room,98,1,22,2024-03-06,3.88,2,30,22,Exempt: This listing falls under the 'home sharing' exemption
35326304,Briar Lane - Unit 1,212882155,Susan,,Northern Midlands,-41.57202,147.25501,Entire home/apt,198,1,113,2024-03-03,2.09,3,313,42,76704181
20440898,The Loft @ Bay of Fires Seascape Waterfront Luxury,34250680,Robyn,,Break O'Day,-41.25364685058594,148.3140106201172,Entire home/apt,351,1,258,2024-01-28,3.24,1,302,25,Exempt: This listing falls under the 'home sharing' exemption
862825329427635195,Shearxsea,421976660,Sarah,,Latrobe,-41.15811,146.53849,Entire home/apt,156,2,31,2024-03-07,3.21,1,225,31,L-DA039/2023
45429019,Beautiful Chalet in picturesque Huon Valley.,50928930,Ronette,,Huon Valley,-42.9701,147.03515,Entire home/apt,178,2,67,2024-02-13,1.59,1,69,31,Exempt: This listing falls under the 'home sharing' exemption
41541759,"Coastal Holiday Home  Minutes From Beaches, Shops",253592247,Belinda,,Glamorgan/Spring Bay,-42.56968,147.87566,Entire home/apt,220,2,66,2024-01-16,1.31,4,320,6,DA 2019/00369
29340421,Wings Wildlife Park Family Room,221031677,Gena,,Central Coast,-41.26178,146.04704,Private room,123,3,3,2023-12-31,0.12,10,364,1,"Exempt: This listing is a hotel, motel, or caravan park"
38266153,"Evandale 2 bed 2 bath, firepit, BBQ 5 min airport",7409213,L'Abode Accommodation Specialist,,Northern Midlands,-41.57132339477539,147.24844360351562,Entire home/apt,160,2,130,2024-02-29,2.37,13,70,29,P/N: 202700.125
749278703887877555,Fig Tree Cottage 2,186706188,Linda,,Meander Valley,-41.52083831737058,146.65404193103313,Entire home/apt,106,1,152,2024-03-04,9.29,1,320,97,Exempt: This listing falls under the 'home sharing' exemption
1027889956456091606,Cascade Cabin 'River Cabins Derby',259652831,Helen,,Dorset,-41.1465563979625,147.80177632004344,Entire home/apt,309,2,9,2024-03-07,3.75,17,349,9,2019  14 47704 6820499
962821508843219792,Beachfront Studio on Great Oyster Bay,167434843,Elize,,Glamorgan/Spring Bay,-42.104039414889954,148.08158994354775,Entire home/apt,197,1,88,2024-03-07,13.61,1,90,88,Exempt: This listing falls under the 'home sharing' exemption
3907980,East Shelly Hideaway near Orford Tasmania,20005846,Philippa And Brendon,,Glamorgan/Spring Bay,-42.57099,147.9035,Entire home/apt,235,3,35,2024-02-12,0.31,1,358,5,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
1009848488011752177,"The Barn - Georges Bay, St Helens",96784548,Emily,,Break O'Day,-41.3100818,148.2683639,Entire home/apt,253,1,18,2024-03-04,4.25,74,294,18,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
679974503057943006,Bowhill Grange - Shepherd’s Rest.,426246987,Ruth & Peter,,Southern Midlands,-42.31008,147.30588,Entire home/apt,290,1,77,2024-03-08,3.99,2,59,47,Exempt
677858066687848452,Sleeps 10 - Villa for the family in Tranmere,24562283,Michelle,,Clarence,-42.90488,147.42021,Entire home/apt,251,1,6,2024-01-13,0.65,1,350,6,2022/033052
5363978,Coastal Pods Wynyard,27806743,Justin And Cyndia,,Waratah/Wynyard,-40.98826,145.7352,Entire home/apt,350,1,137,2024-02-29,1.37,4,314,17,
738087751786431426,Uchi coastal luxe retreat with zen vibe,19418558,Jacqueline,,Glamorgan/Spring Bay,-41.87085,148.2901,Entire home/apt,345,2,13,2024-02-22,0.82,2,214,9,Exempt: This listing falls under the 'home sharing' exemption
927778812400097789,Shelly Beach Haven - Beaumaris,401616388,Casey,,Break O'Day,-41.4182706,148.2748165,Entire home/apt,224,2,16,2024-02-26,2.19,21,267,16,DA 174-17
1074251561810070730,Water and Mountain View Villa,49501575,Angela,,Glenorchy,-42.846223652401534,147.27481680182808,Private room,83,1,5,2024-02-26,3.41,1,237,5,Exempt: This listing falls under the 'home sharing' exemption
18960674,Scarlett's by Salamanca,129035353,Carol,,Hobart,-42.88827345811515,147.33594928018462,Entire home/apt,219,2,165,2024-03-02,2.03,3,246,21,PLN-18-348
17304721,Pavilion on Pirates,116772155,Jo,,Tasman,-43.00976,147.928,Entire home/apt,500,2,6,2023-12-11,0.65,1,88,6,DA2012/00015
44171550,Maydena Mountain Cabins & Alpacas,355630697,Stevan,,Derwent Valley,-42.75804,146.6245,Entire home/apt,200,1,117,2024-03-02,2.68,3,235,30,"Exempt: This listing is a hotel, motel, or caravan park"
42182423,Saintys Creek Cottage,330299370,Ben,,Kingborough,-43.40620853514754,147.2433201774809,Entire home/apt,322,2,17,2023-12-09,0.38,9,345,3,DA-2017-258
17908807,Salt Shack  - Bicheno,16836695,Suite Space Co.,,Glamorgan/Spring Bay,-41.86854,148.28919,Entire home/apt,230,1,269,2024-02-21,3.20,30,316,35,1-2950-005
907185737580698841,Tiny Rupetta,140316145,Into The Wild Escapes,,King Island,-39.9631351,143.902295,Entire home/apt,456,2,5,2024-01-14,0.75,2,339,5,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
29620843,Manna Hill Farm Cottages -  Mt Roland View,191782518,Eileen,,Kentish,-41.41789,146.25815,Entire home/apt,350,2,70,2024-02-17,1.17,2,295,14,DA 2016/00054
40538048,Ellie's House Hobart,165486224,Mark,,Glenorchy,-42.83817,147.27768,Entire home/apt,308,2,50,2024-02-28,1.02,4,328,17,PLN-19-304
781412014244934528,Conglomerate House 3,49406838,Doc,,West Coast,-42.0856666,145.5474782,Private room,129,1,19,2024-02-13,1.28,4,355,5,DA2022/76
772664808401531692,"Lune, lunawuni/Bruny Island",8782507,Sarah,,Kingborough,-43.29973,147.25525,Entire home/apt,295,2,45,2024-02-25,3.15,1,263,35,DA-2022-401
49184742,Hundred Acre Hideaway - Barrel - Hot Tub 1,43028140,Charlie,,Kingborough,-43.37946,147.26012,Entire home/apt,459,2,16,2024-01-01,0.47,2,311,2,Exempt: This listing falls under the 'home sharing' exemption
850453464977394201,Unique with Style.   Twin room with breakfast,506030427,Robyn,,Meander Valley,-41.58349,146.93032,Private room,120,1,8,2024-02-04,0.76,4,354,8,Exempt: This listing falls under the 'home sharing' exemption
50630180,Chambls Shack,43136635,Louella,,Huon Valley,-43.27551,147.1534,Entire home/apt,280,2,121,2024-03-02,3.95,15,222,47,VA92021
4358779,Bridge House on the Plenty River,22625613,Greg & Patricia,,Derwent Valley,-42.78021,146.9429,Entire home/apt,130,1,297,2024-03-08,2.87,1,184,43,Exempt: This listing falls under the 'home sharing' exemption
763123705467866706,River Wren Cottage,43136635,Louella,,Huon Valley,-43.029334929716576,146.98784183710814,Entire home/apt,295,2,11,2024-01-27,0.76,15,266,8,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
25302160,Sea Dragon Shacks- beachfront,2209466,Lara,,Tasman,-43.03822,147.94182,Entire home/apt,700,2,24,2023-12-22,0.35,3,12,5,00088
21258998,Footprints 2 ~ Leave yours at this destination,25626715,Freycinet Holiday Houses,,Glamorgan/Spring Bay,-42.10522,148.24431,Entire home/apt,379,1,78,2024-03-06,1.02,110,299,16,DA 2002/190
827792772875771801,Little Island Apartments #12,91455674,Emily,,Clarence,-42.87564,147.37065,Entire home/apt,421,2,2,2023-12-26,0.22,17,238,2,PDPLANPMTP-2022/032168
788470739143013535,Self contained guest suite,338941326,Dee,,Southern Midlands,-42.30202,147.36592,Entire home/apt,107,1,25,2024-03-03,2.64,1,301,25,Exempt: This listing falls under the 'home sharing' exemption
50796911,Re-Echo Beach Accommodation,281660182,Jan,,West Coast,-42.152626,145.315674,Entire home/apt,210,2,38,2024-03-08,1.22,2,331,17,DA2021/00026
13716612,The Perch,80151685,Diana,,Flinders,-40.05563,147.94841,Entire home/apt,330,4,23,2024-02-11,0.25,1,330,5,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
12236849,The Settlers Cottage,31850852,Billie,,Break O'Day,-41.32155227661133,148.24539184570312,Entire home/apt,200,2,327,2024-02-13,3.41,2,156,24,DA166-16
38172926,Falls River Luxury Accommodation,89219509,Daryl And Donna,,Meander Valley,-41.5652,146.59278,Entire home/apt,749,1,25,2023-09-24,0.46,1,68,2,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
1046556296389465117,'Shore Thing' - Akaroa,401616388,Casey,,Break O'Day,-41.3081764,148.3141416,Entire home/apt,292,2,3,2024-01-15,1.30,21,307,3,DA 2023 / 00256
48304517,1 Bedroom/1 Bathroom House - 2 night,10644104,Jackie,,Kingborough,-43.11358,147.3548,Entire home/apt,253,1,1,2023-01-21,0.07,3,331,0,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
590000923170226197,Wings Wildlife Park -  2 x bunk room - no linen,221031677,Gena,,Central Coast,-41.2619,146.04591,Private room,132,2,1,2022-04-17,0.04,10,365,0,"Exempt: This listing is a hotel, motel, or caravan park"
1006273733540664418,Purple Paradise Farm Retreat,542661649,Stuart,,Meander Valley,-41.63085672432591,146.6819867223865,Entire home/apt,110,2,6,2024-03-02,2.54,1,68,6,Exempt: This listing falls under the 'home sharing' exemption
5416011,Coastal Comfort,13533980,Nigel And Minka,,Devonport,-41.16581,146.35399,Private room,120,1,520,2024-03-08,4.72,1,116,69,Exempt: This listing falls under the 'home sharing' exemption
590663179265081032,Entire residential home - Elmwood @ Boat Harbour,135490625,Phillip,,Waratah/Wynyard,-40.93998,145.62345,Entire home/apt,210,2,56,2024-01-13,2.42,1,20,21,DA 235/2021
16233557,Azure,58295888,Benjamin,,Dorset,-41.0096,147.3932,Entire home/apt,129,1,295,2024-02-20,3.50,2,308,32,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
983059591198083357,Martha Vale Park - The Stables,125921948,Anna,,Break O'Day,-41.31263246491174,148.24368068216057,Entire home/apt,336,1,12,2024-02-13,4.24,1,242,12,DA 338-2020
50249304,Shelly Point Beach House,307298059,Connan,,Break O'Day,-41.43161,148.27349,Entire home/apt,213,2,44,2024-02-14,1.47,3,76,14,221-2021
817612327282490019,Too Tyred - Binalong Bay,401616388,Casey,,Break O'Day,-41.2532177,148.3072817,Entire home/apt,198,2,24,2024-02-23,1.90,21,204,23,0592014
29989445,A must stay.... Panoramic ocean & mountain views!,17135971,Kaidan N Jayde,,Dorset,-41.00254,147.38528,Entire home/apt,259,2,165,2023-12-19,3.76,2,220,26,2019/136
936561488866446916,"Your Place To Rest, @Galahs Nest",112184580,Lucy,,West Coast,-42.07900850207365,145.55895629228993,Entire home/apt,264,2,42,2024-02-28,5.36,1,321,42,Exempt: This listing falls under the 'home sharing' exemption
30936344,Gateway to the Tasman Peninsula/tukana,137749275,Ruth,,Sorell,-42.80294,147.672,Entire home/apt,90,2,90,2024-03-07,1.56,1,336,14,Exempt: This listing falls under the 'home sharing' exemption
18899488,Bay View Holiday Village,125433121,Craig,,Devonport,-41.16978,146.37997,Entire home/apt,,1,0,,,1,0,0,"Exempt: This listing is a hotel, motel, or caravan park"
34265807,"The Wayfarer - Stunning water views, Pirates Bay",22097897,Lainie,,Tasman,-43.02414,147.92347,Entire home/apt,236,1,278,2024-03-09,5.43,1,281,74,Exempt: This listing falls under the 'home sharing' exemption
846494855028121301,Parnella Hideaway - Stieglitz,401616388,Casey,,Break O'Day,-41.3286547,148.2876934,Entire home/apt,182,2,15,2024-03-02,1.27,21,299,15,DA 166-21
1032213129191062484,Queenie Shack,43453394,Tim,,West Coast,-42.0828977,145.5486339,Entire home/apt,130,2,8,2024-03-04,3.24,1,258,8,DA 2023 / 00043
20130079,Goat Island Bungalow,35549004,Katherine,,Central Coast,-41.13768,146.1384,Entire home/apt,155,1,325,2024-02-29,4.08,1,215,36,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
18590014,Glenaire Apartment,92765810,Michelle,,West Coast,-42.14989,145.31486,Entire home/apt,224,1,31,2023-09-30,0.38,7,128,2,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
47833179,New Luxury Barn - Mt Bike trails Derby Champagne,4458068,Jemma,,Dorset,-41.09919,147.82582,Entire home/apt,299,1,230,2024-02-14,6.19,2,350,55,2021/21
34042088,Bels Accommodation near Maria Island  Ferry,253592247,Belinda,,Glamorgan/Spring Bay,-42.5075839553278,147.91223563827097,Entire home/apt,161,2,0,,,4,340,0,DA 2014 / 00109
829105277311190933,Ocean Breeze - Low Head,172703361,Merrilyn,,George Town,-41.083514137390374,146.8120406100999,Entire home/apt,160,1,53,2024-03-04,4.36,2,317,53,DA 2023-2
1086579373880692232,Winston's Beach House,96784548,Emily,,Glamorgan/Spring Bay,-41.8758375,148.3060974,Entire home/apt,299,2,2,2024-02-26,2,74,302,2,2024/987
19575254,Ou+look BnB - Modern Luxury Apartment - Open,49309564,Peter And Janice,,West Tamar,-41.3325,147.00779,Entire home/apt,153,1,351,2024-03-07,4.77,1,292,62,Exempt: This listing falls under the 'home sharing' exemption
752215911816042284,The Shed at Port Arthur. Hidden Gem.,25213844,Michael Sally,,Tasman,-43.1377056,147.8506431,Entire home/apt,200,1,74,2024-03-06,5.01,2,325,55,DA107/2022
46663615,Maydena Mountain View Garden Apartment & Alpacas,355630697,Stevan,,Derwent Valley,-42.75885,146.62314,Entire home/apt,200,1,48,2024-02-27,1.28,3,223,22,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
32596198,WELCOME COTTAGE -  Free WiFi & On-street Parking,102668123,Nell,,Launceston,-41.42586,147.13712,Entire home/apt,157,1,465,2024-03-03,7.74,14,308,97,DA0695/2018
922961949515839565,Poppies Retreat,480122603,Sarah,,Kingborough,-43.2095259,147.3822493,Entire home/apt,214,2,16,2024-02-25,2.62,23,148,16,Exempt: This listing falls under the 'home sharing' exemption
972633369869533243,Georges place King Island getaway.,535361505,Elly,,King Island,-39.92800289506593,143.85170377906334,Entire home/apt,240,2,5,2024-01-28,1.20,1,146,5,DA 2023/30
762818743896683504,"Sea Gypsy, absolute waterfront",43136635,Louella,,Huon Valley,-43.248593923867965,147.0997016876936,Entire home/apt,265,2,22,2024-01-23,1.51,15,350,14,VA 19/22
962538950002732792,Little Falu - Swedish-Inspired Tiny Home,28446914,Maša,,Dorset,-41.0806941,147.9420026,Entire home/apt,334,1,23,2024-03-09,6.00,1,328,23,BLD2022-142
16391322,Currawong Lakes - The Lake House,107090595,Richard,,Northern Midlands,-42.10359,147.8222,Entire home/apt,970,2,17,2024-01-03,0.19,1,359,1,
53598693,Bridgecroft Beach Shack blissful spa retreat for 6,80422186,Andrew,,Tasman,-43.1575,147.84461,Entire home/apt,294,2,80,2024-02-11,2.97,4,302,30,DA2021/00132
649491038873430070,Coco Room at The Dragonfly Inn,38874863,The Dragonfly,,Launceston,-41.45092,147.13633,Private room,239,1,24,2024-02-25,1.26,10,0,11,"Exempt: This listing is a hotel, motel, or caravan park"
979371906658401285,The Bakery at the White House,28140743,Stephanie,,Meander Valley,-41.52892,146.82949,Entire home/apt,120,2,16,2024-03-01,3.50,2,240,16,Exempt: This listing falls under the 'home sharing' exemption
28205891,Spring Beach Garden Retreat - Guest Wing (SC),94246519,Chris,,Glamorgan/Spring Bay,-42.58991,147.909,Entire home/apt,171,2,122,2024-02-18,1.85,1,313,6,Exempt: This listing falls under the 'home sharing' exemption
887248104607106186,Little bird,513888972,Andy,,Circular Head,-40.83969701488509,145.12682028114796,Entire home/apt,210,1,25,2024-02-24,2.49,2,283,25,Exempt: This listing falls under the 'home sharing' exemption
32047831,Seaside Farm Banksia Cottage (also see Grevillea Cottage),235966321,Hugh,,Central Coast,-41.10426,146.03926,Entire home/apt,175,2,46,2024-02-11,0.81,2,238,6,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
811297507909790295,Kiama Sunset On George's,401616388,Casey,,Break O'Day,-41.3072964,148.3124708,Entire home/apt,246,2,37,2024-02-28,2.72,21,52,32,2014
16313278,Marsden Court Strahan - Garden Balcony Apartment 1,65428360,Pam,,West Coast,-42.14868,145.31938,Entire home/apt,265,1,226,2024-02-17,2.59,3,355,15,
582289986346351905,Skeleton Bay Shack @ “Binalong Bay”.,40064906,Daniel,,Break O'Day,-41.25478,148.31384,Entire home/apt,147,2,88,2024-03-07,3.79,2,165,35,DA2022/00076
590013799690502929,Buttons By The Beach (King Island coastal retreat),20778013,Adrian,,King Island,-39.75446,143.85064,Entire home/apt,670,2,20,2024-02-19,0.92,2,301,11,Exempt: This listing falls under Section 12 of the Land Use Planning and Approvals Act 1993
624789274457428148,Adventure Bay Holiday Home,100989108,Jackie,,Kingborough,-43.353222,147.324173,Entire home/apt,276,2,56,2024-03-07,2.62,1,152,34,DA-2017-424 (Kingborough Council)
